ip,app,device,os,channel,click_time,attributed_time
58254,18,1,19,121,60585,1000000
205012,3,1,42,489,60586,1000000
599,2,1,19,452,60587,1000000
146401,19,40,24,213,60587,98
118440,25,1,19,259,60588,1000000
126731,3,1,19,282,60588,233
137052,19,1872,21,213,60588,337
185602,121,1,8,203,60589,48
14271,24,1,16,105,60589,1000000
105475,11,1,13,122,60589,434
164435,35,1,19,274,60589,26365
45745,2,1,14,435,60589,1000000
100809,2,1,19,477,60590,1000000
16128,3,1,18,409,60591,1000000
89845,3,1,17,424,60592,1000000
39173,24,1,13,105,60593,1000000
2332,8,1,8,145,60593,22903
200427,14,1,17,379,60594,1000000
149305,12,1,32,481,60595,1000000
55938,12,1,19,326,60595,1000000
139788,19,4,38,213,60596,104
5497,12,1,23,178,60596,1000000
191404,29,1,13,213,60597,61202
119289,2,1,66,477,60597,1000000
14950,19,0,0,347,60597,18727
72706,3,1,19,137,60598,1000000
100275,1,1,19,135,60599,1000000
145883,2,1,37,258,60600,1000000
55722,2,1,96,364,60601,1000000
74772,2,1,19,477,60602,1000000
116670,3,1,19,480,60603,1000000
209030,12,1,10,122,60604,1000000
2180,15,1,13,245,60605,1000000
158969,9,1,13,134,60605,48317
16581,8,1,15,145,60605,1000000
183100,18,1,37,121,60606,1000000
147973,18,1,19,134,60607,1000000
211609,19,0,0,347,60607,72297
97744,8,1,19,145,60607,1072
73487,14,1,19,463,60608,1000000
200217,12,1,13,328,60609,1000000
103224,35,1,18,274,60609,2880
212501,35,1,19,274,60609,37764
80006,9,1,10,134,60609,35842
18219,18,1,13,107,60609,1000000
105475,11,1,19,481,60610,34
203012,15,1,13,245,60610,1000000
25041,11,1,2,487,60611,1000000
137903,3,1,1,489,60612,41
16455,19,0,24,213,60612,53
37972,13,1,13,469,60612,1000000
176776,19,0,24,213,60612,64935
67409,21,1,15,128,60613,1000000
114220,18,1,13,121,60614,1000000
73516,12,1,19,245,60615,1000000
67560,11,1,13,319,60615,37651
36213,9,1,19,134,60616,1000000
42354,12,1,22,178,60617,1000000
56965,15,1,6,111,60617,22
71601,12,1,13,328,60617,1000000
169243,2,1,8,205,60618,1000000
169926,15,1,25,315,60619,1000000
78673,12,1,13,259,60620,1000000
81435,35,1,13,21,60620,33481
5299,32,1,19,376,60621,1000000
107708,8,1,18,145,60622,1000000
145300,8,1,13,145,60623,1000000
123654,64,1,17,459,60623,1000000
34216,19,0,29,213,60624,39102
106171,14,1,13,379,60624,1000000
75904,12,1,20,245,60625,1000000
69719,2,1,26,236,60626,1000000
174548,19,0,0,347,60627,2940
47424,20,1,17,259,60627,1000000
145584,115,1,25,203,60627,90
104400,35,1,19,274,60627,137
113762,3,1,19,137,60628,1000000
181662,18,1,19,121,60628,66413
60900,35,1,18,21,60628,76817
159417,19,0,0,213,60628,818
205164,15,1,19,315,60629,1000000
55034,107,1,19,171,60629,56625
18788,26,1,13,121,60629,1000000
123940,2,2,35,212,60630,1000000
203221,19,0,29,213,60630,59
93917,15,1,20,386,60631,1000000
183653,39,1,19,101,60632,8368
41203,120,0,21,101,60632,196
158344,21,2,19,128,60632,1000000
49431,11,1,22,319,60632,10074
26406,9,1,19,215,60633,1000000
2207,15,1,9,245,60634,1000000
205456,24,2,9,105,60635,1000000
147153,15,1,41,3,60636,1000000
173340,72,1,3,101,60636,1040
10703,13,1,19,469,60636,1000000
100375,21,1,13,128,60637,1000000
129369,8,1,13,145,60638,21527
5429,3,1,13,466,60638,1000000
43675,14,1,13,401,60639,1000000
172715,15,1,6,259,60640,1000000
204462,19,94,21,213,60640,52
164024,10,1,23,113,60640,28
25737,9,1,18,134,60641,1000000
191680,29,1,19,213,60641,43
181643,19,0,29,347,60641,25804
144269,19,579,29,213,60641,54
108913,26,1,6,266,60641,1000000
69196,32,1,16,376,60642,28019
36150,2,1,13,205,60642,1000000
209880,9,1,19,234,60643,1729
104760,8,1,20,145,60643,1000000
204946,35,1,19,274,60643,42415
38994,15,1,49,245,60644,1000000
192336,35,1,13,274,60644,55256
60655,2,1,13,477,60645,1000000
92902,8,1,13,145,60646,1000000
79901,21,2,8,128,60647,1000000
194336,34,1,13,243,60647,11534
140781,19,980,38,213,60647,130
181203,9,1,13,134,60647,1000000
94164,19,0,24,347,60648,43771
114314,14,1,13,401,60648,1000000
168001,15,1,13,245,60649,1000000
180270,3,1,10,409,60649,75820
4948,192,67,24,320,60649,668
201042,35,1,13,21,60650,32278
187539,35,1,19,274,60650,22667
14895,3,1,9,489,60650,1000000
173098,35,1,19,21,60651,21839
18584,9,1,13,215,60651,1000000
81419,15,1,3,245,60652,1000000
45745,8,1,19,145,60653,1000000
174396,20,1,19,259,60653,1000000
76498,12,1,23,259,60654,1000000
188538,19,0,0,213,60655,2739
52043,9,1,19,134,60655,1000000
113977,35,1,18,21,60655,29367
74000,19,329,0,213,60656,8270
84329,82,1,22,21,60656,27386
60527,2,1,13,122,60656,1000000
73305,3,1,3,280,60657,1000000
161042,35,1,19,274,60658,65
118607,1,1,8,134,60658,1000000
200164,19,0,38,347,60658,56589
38773,35,1,14,21,60659,36876
315,2,1,19,122,60659,1000000
192034,145,795,29,320,60659,189
21069,2,1,17,258,60660,1000000
11006,29,1,19,210,60660,20942
118229,9,1,19,134,60660,1000000
64668,9,1,1,215,60661,1000000
147065,12,1,17,178,60662,1000000
152174,121,1,13,203,60662,210
77792,14,1,25,489,60663,1000000
151306,26,1,19,266,60664,13057
59796,9,1,19,134,60664,1000000
146976,14,1,17,123,60665,1000000
26995,15,1,13,315,60666,1000000
78778,12,1,10,497,60667,1000000
173258,2,1,40,469,60667,21
54748,32,1,19,376,60667,62952
56139,14,1,13,463,60667,1000000
11450,9,1,19,134,60668,1000000
156812,83,0,29,171,60669,1340
177403,14,1,18,442,60669,1000000
131100,27,1,17,153,60670,1000000
121972,15,1,35,245,60671,1000000
85370,35,1,13,21,60671,42327
25691,12,1,19,328,60672,1000000
62320,17,1,13,280,60672,74967
126505,2,1,13,205,60673,1000000
16784,12,1,17,265,60673,1000000
169449,19,0,0,347,60674,26275
173258,3,1,40,452,60674,30
95016,18,1,22,107,60674,1000000
175979,9,1,19,134,60675,1000000
925,20,1,8,259,60676,77649
113429,8,1,18,145,60676,1000000
100275,11,1,19,469,60676,720
117886,19,0,24,347,60677,25434
119905,35,1,13,274,60677,21552
41471,12,1,19,265,60677,1000000
97773,6,1,19,459,60678,1000000
101878,12,1,25,259,60678,1000000
68371,29,1,13,213,60679,1634
207189,29,1,13,333,60679,54072
7283,14,1,2,480,60679,1000000
40879,35,1,11,21,60680,37126
38297,2,1,19,477,60680,1000000
11926,58,3032,607,347,60681,1000000
130905,8,1,13,140,60681,45176
170377,35,1,13,274,60682,28993
105534,2,1,22,205,60682,1000000
93021,19,0,0,347,60683,169
90485,9,1,19,334,60683,1000000
78564,35,1,13,274,60683,8520
37796,29,1,18,213,60684,63507
36150,28,1,18,135,60684,1000000
84644,19,0,0,347,60684,344
119315,9,1,19,466,60685,1000000
141853,19,0,29,213,60685,13
8391,19,0,29,213,60685,31337
142787,12,1,19,178,60686,1000000
173879,3,1,25,110,60687,1000000
36190,551,347,113,243,60687,65177
200086,16,1,14,268,60687,718
99856,8,1,19,145,60688,1000000
14947,15,1,13,140,60688,1000000
65131,3,1,13,115,60689,1000000
50169,15,1,17,245,60690,1000000
175213,9,1,18,445,60690,29816
175837,2,1,17,377,60691,1000000
70761,19,0,50,347,60692,56691
73516,20,2,9,259,60692,1000000
834,35,1,19,274,60692,23275
48212,12,1,19,245,60693,1000000
109259,15,1,13,278,60693,1000000
132600,115,1,19,203,60694,83
46382,18,1,19,121,60694,6786
15847,12,1,19,328,60694,1000000
169410,35,1,6,21,60695,77616
106380,15,1,15,140,60695,1000000
58570,107,1,13,171,60695,36557
73487,12,1,13,326,60696,1000000
75617,15,1,41,245,60697,1000000
111153,15,2,18,3,60698,1000000
2254,9,1,19,134,60698,694
136638,15,1,13,245,60699,1000000
105720,35,1,3,21,60699,46022
110640,9,1,9,334,60699,1000000
153645,14,1,40,463,60700,45
302,18,1,14,376,60700,1000000
199002,34,1,32,243,60701,202
122027,12,1,15,328,60701,1000000
18845,35,1,3,274,60701,26511
41780,3,1,10,115,60702,1000000
203775,29,1,19,213,60702,171
203293,12,1,9,245,60703,1000000
210095,1,1,3,13,60703,37100
136501,35,1,15,21,60703,43179
72433,3,1,18,135,60704,1000000
181970,3,1,18,280,60704,420
44392,3,1,13,135,60704,1000000
92447,11,1,11,469,60705,1000000
112365,3,1,53,137,60706,1000000
44670,29,1,19,343,60706,43984
96920,12,1,13,265,60707,1000000
161445,1,1,6,349,60707,42
171887,18,1,19,439,60708,9356
17267,8,1,13,145,60708,1000000
190273,3,1,10,280,60709,1000000
6313,2,1,25,122,60710,1000000
58589,6,1,25,125,60711,1000000
41030,27,1,30,122,60711,1000000
72324,9,1,8,134,60712,1000000
5314,21,1,22,128,60713,1000000
120539,9,1,22,134,60714,52683
113389,9,1,41,232,60714,1000000
140408,19,0,0,213,60714,88
99787,6,1,10,459,60715,1000000
2589,19,0,24,347,60715,28265
123809,8,1,19,145,60716,1000000
28011,9,1,19,134,60717,1000000
149979,19,0,50,347,60717,52005
176307,3,1,18,205,60718,1000000
27918,14,1,17,401,60718,1000000
176524,66,1,19,101,60719,76
157244,26,1,13,266,60719,1000000
39230,19,73,24,213,60719,39
211203,19,40,24,213,60720,28090
118866,26,1,19,121,60720,1000000
1025,5,1,6,377,60721,1000000
783,12,1,9,245,60722,1000000
100050,24,1,19,105,60723,1000000
163172,15,1,1,386,60723,44
126836,29,1,15,213,60723,76
158636,14,1,19,442,60724,1000000
40056,88,3032,607,347,60724,1000000
57642,19,0,38,347,60725,25622
11232,8,1,1,145,60725,1000000
212367,1,1,3,134,60726,1000000
39059,35,1,25,21,60727,26582
47231,3,1,13,489,60727,1000000
200472,24,1,19,105,60727,77498
90615,2,1,13,477,60728,1000000
60612,3,1,19,480,60729,1000000
36407,2,1,22,237,60729,1000000
60423,19,0,0,213,60730,26671
191695,12,1,19,178,60730,1000000
151016,19,88,24,213,60731,81
43832,12,1,13,328,60731,1000000
73516,9,1,13,134,60732,8
6414,25,1,14,259,60732,1000000
24408,17,1,13,280,60733,1000000
50136,13,1,22,469,60734,1000000
80827,52,1,13,379,60734,55705
21531,23,1,13,153,60735,1000000
134466,35,1,19,21,60735,19992
207825,15,1,13,130,60736,1000000
62584,64,1,13,459,60736,1000000
139990,19,0,29,213,60737,121
190483,18,1,19,107,60737,1193
205276,18,1,17,121,60737,1000000
36599,35,1,13,21,60738,29315
114314,15,1,17,245,60738,1000000
23233,29,1,13,213,60739,33465
110000,19,579,29,213,60739,2867
32639,21,1,19,128,60739,1000000
16481,115,1,19,203,60739,122
271,35,1,19,21,60740,29501
141680,35,1,13,274,60740,32201
104241,15,1,13,315,60740,1000000
181366,9,1,25,134,60741,1000000
32619,35,1,13,274,60741,24831
143452,14,3032,607,320,60742,1000000
1142,15,1,8,265,60743,1000000
158959,18,1,13,439,60744,1000000
111086,35,1,13,274,60744,22357
50897,2,1,15,435,60745,1000000
40056,20,1,19,259,60745,14796
24700,15,2,19,3,60745,1000000
188616,26,1,22,121,60746,64621
172706,35,1,19,21,60746,59068
72484,6,1,19,125,60746,1000000
53809,11,1,19,319,60747,1000000
89278,12,1,19,178,60748,1000000
20626,29,1,19,343,60748,23259
28801,12,1,19,178,60749,1000000
210039,10,1,28,113,60749,28
136872,19,0,29,347,60750,33474
41569,18,1,19,121,60750,1000000
96777,24,1,19,105,60750,1000000
174267,35,1,19,274,60751,17403
165241,12,1,13,245,60751,1000000
77147,35,1,18,21,60752,38102
2207,3,1,19,110,60752,2342
101345,1,1,19,134,60752,1000000
38442,35,1,18,274,60753,30999
79745,14,1,15,463,60753,1000000
19234,107,1,17,171,60754,73516
118252,15,1,15,111,60754,1000000
164688,29,1,22,213,60755,36
86691,12,1,20,265,60755,1000000
156602,66,1,10,101,60755,159
95178,13,1,8,469,60756,1000000
54691,15,1,19,315,60757,1000000
86466,12,1,19,178,60758,1000000
210270,15,1,6,412,60758,43
117038,3,1,2,452,60759,1000000
188634,19,0,0,333,60760,78133
123994,22,1,22,116,60760,1000000
211992,72,1,15,101,60760,200
37381,15,1,13,265,60761,1000000
60916,15,1,35,245,60761,1000000
190934,6,1,17,125,60762,1000000
173204,15,1,13,140,60763,1000000
183117,145,367,29,320,60763,73
120597,19,82,24,333,60764,181
203214,19,78,0,333,60764,200
81922,9,1,19,334,60764,1000000
113839,96,0,29,333,60764,106
95766,3,1,53,173,60765,1000000
54946,15,1,8,111,60766,1000000
203009,32,1,13,376,60766,44030
204747,1,1,17,124,60767,1000000
55802,2,1,14,477,60768,1000000
212340,80,3032,607,347,60769,1000000
64531,35,1,25,21,60769,37382
92611,3,1,11,135,60769,1000000
75931,12,1,19,245,60770,1000000
105910,19,0,0,213,60771,1000000
159768,15,1,37,130,60772,1000000
120883,35,1,19,21,60773,21461
123843,8,1,19,145,60773,1000000
161566,2,1,20,477,60774,1000000
197949,3,1,19,379,60774,64359
120982,13,1,18,469,60775,1000000
185121,11,1,13,319,60776,17479
203031,15,1,13,245,60776,1000000
126806,72,1,13,101,60777,189
193162,17,1,23,280,60777,1000000
175156,3,1,19,135,60778,1000000
192845,50,0,24,213,60779,56805
99661,12,1,20,178,60779,1000000
21851,29,1,10,213,60779,82
145300,9,1,13,134,60779,1000000
61288,15,1,13,140,60780,1000000
129608,35,1,22,274,60781,20622
112926,35,1,19,274,60781,22670
26589,2,1,12,364,60781,1000000
112594,2,1,13,435,60782,1000000
93021,9,1,13,134,60783,1000000
58614,12,1,15,205,60784,1000000
96105,35,1,13,274,60784,1971
156977,14,1,19,489,60785,51236
194835,16,1,13,268,60785,244
23641,15,1,9,480,60785,1000000
38379,37,1,19,213,60785,57455
3964,1,1,13,153,60786,1000000
146264,35,1,13,21,60786,46217
84618,35,1,19,21,60787,21900
123759,14,1,19,480,60787,1000000
180504,84,0,21,101,60787,191
183815,108,1,13,243,60787,157
18741,35,1,13,274,60787,23356
3488,12,1,19,124,60787,1000000
64502,10,1,13,377,60788,55364
170508,12,1,22,178,60788,1163
67340,15,1,19,245,60788,1000000
34819,12,1,6,205,60789,1000000
88465,12,1,13,245,60790,1000000
209030,12,1,19,328,60791,1000000
174112,14,1,1,349,60792,42
28427,2,1,37,258,60792,1000000
53454,3,1,13,452,60793,1000000
2770,15,2,1,245,60794,1000000
162482,35,1,13,274,60794,38131
132480,6,1,28,125,60795,1000000
95087,15,1,19,245,60795,15617
74555,3,1,8,442,60795,1000000
5348,167,1,19,213,60796,81310
76064,8,1,13,145,60796,40611
41841,15,1,27,140,60796,1000000
160331,66,1,16,101,60797,100
176769,23,1,18,153,60797,77293
111025,9,1,14,234,60797,1000000
142980,15,1,41,140,60798,1000000
106237,35,1,40,21,60798,35008
64609,1,1,25,134,60799,1000000
171249,19,0,0,213,60799,53
101345,8,1,19,145,60799,1000000
97421,8,1,13,145,60800,1000000
111702,1,1,13,134,60801,1000000
123681,8,1,1,145,60802,1000000
49518,19,0,29,347,60802,37362
153083,72,1,25,101,60802,84
85329,15,1,8,245,60803,1000000
177704,19,0,24,213,60803,84
42252,18,1,13,107,60803,1000000
137165,19,6,29,213,60803,274
39108,14,1,13,134,60804,1000000
93395,3,1,13,130,60805,1000000
158888,35,1,19,274,60806,4384
122253,12,1,8,145,60806,1000000
5429,26,1,13,121,60807,1000000
80602,3,1,13,135,60808,1000000
3313,12,1,9,259,60808,1000000
73487,37,1,13,282,60808,59012
132073,35,1,19,274,60808,27601
76855,35,1,18,21,60809,20730
118229,21,1,18,128,60809,1000000
196350,6,1,35,459,60810,1000000
153701,35,1,19,274,60811,6340
92108,18,1,19,134,60811,1000000
178223,19,0,24,213,60811,324
19082,8,1,19,145,60812,1000000
4220,10,1,13,377,60812,28815
203424,2,1,18,364,60812,1000000
19216,18,1,25,107,60813,1000000
142416,35,1,6,274,60814,21460
84178,2,1,13,477,60814,1000000
86767,9,1,6,215,60815,1000000
8215,9,1,6,442,60816,1000000
33551,3,1,13,135,60817,1000000
51992,3,2,35,153,60818,1000000
106524,19,0,29,347,60818,388
48140,19,0,24,347,60818,18137
142839,15,1,28,245,60818,1000000
201182,23,1,17,153,60819,1000000
133708,9,1,18,215,60820,73302
106161,8,1,17,259,60820,71538
187485,19,0,0,213,60820,52245
107324,6,1,18,125,60820,1000000
72407,8,1,18,259,60820,51189
180981,9,1,19,232,60821,1000000
67782,18,1,19,121,60821,1000000
155211,19,21,24,333,60822,75
69395,12,1,13,205,60822,1000000
45414,5,1,20,113,60822,35
171713,1,1,13,134,60823,1000000
76900,35,1,3,21,60824,31803
169081,9,1,20,134,60824,1000000
16581,8,1,15,145,60825,1000000
142547,24,1,3,178,60826,1000000
14193,12,1,17,242,60827,1000000
190635,12,1,40,205,60827,50
104823,18,1,15,121,60827,1000000
148613,108,1,19,243,60828,101
7489,8,1,16,145,60828,1000000
105292,2,1,53,205,60829,1000000
79771,3,2,13,137,60830,1000000
43793,12,1,13,205,60831,1000000
49385,2,1,15,469,60832,1000000
190538,3,1,9,213,60832,785
166369,19,0,24,213,60832,51
36657,2,1,19,258,60833,1000000
17231,19,0,0,213,60833,28590
123904,15,1,22,245,60833,1000000
127127,39,1,13,213,60834,132
124911,15,1,22,245,60834,1000000
152154,3,1,19,213,60834,156
115821,15,1,28,379,60835,1000000
109299,19,18,0,213,60835,47
138561,3,1,19,409,60836,1000000
27884,18,1,13,121,60837,1000000
178238,120,50,0,320,60837,158
205558,35,1,13,274,60837,8082
48682,35,1,13,274,60838,24755
48245,15,1,16,245,60838,1000000
206911,9,1,15,134,60839,1000000
144716,35,1,18,274,60839,6918
102672,35,1,19,274,60839,31173
112318,35,1,13,274,60839,35921
44744,15,1,19,245,60839,1000000
182271,155,1,37,213,60840,85
197162,8,1,13,259,60840,71527
194289,20,1,6,259,60840,1046
166482,108,1,19,243,60840,79788
21162,55,1,8,101,60840,174
178851,2,1,13,205,60840,1000000
104437,9,1,25,244,60841,1000000
14922,27,1,19,122,60842,1000000
135241,2,1,6,452,60842,25
20309,9,1,25,234,60843,7124
111025,6,1,6,459,60843,1000000
137963,45,1,18,213,60843,267
148946,244,1,14,101,60844,68
56126,3,1,11,115,60844,1000000
51992,12,1,13,326,60845,1000000
188671,3,1,15,489,60846,1000000
178384,72,1,30,101,60846,449
159254,3,1,13,280,60846,1000000
94370,12,1,13,205,60847,1000000
4989,3,1,8,135,60848,1000000
68512,19,0,135,210,60849,1000000
39123,35,1,18,274,60849,2079
143286,19,0,24,213,60849,166
75858,3,1,19,211,60849,1000000
45572,80,3032,607,347,60850,1000000
181305,19,16,0,213,60850,94
56673,35,1,19,274,60851,7845
50197,18,1,19,121,60851,140
83690,12,1,13,481,60851,1000000
170697,1,1,22,125,60852,1000000
162388,3,1,6,205,60853,1000000
141620,9,1,19,442,60853,1000000
181010,19,329,21,213,60853,104
12610,12,1,36,145,60854,1000000
27782,35,1,18,21,60855,16317
174272,20,1,18,259,60855,78532
52676,9,1,6,134,60855,1000000
48653,12,1,17,178,60856,1000000
33270,9,1,13,215,60857,1000000
169216,19,0,24,213,60857,455
125222,12,2,13,259,60857,1000000
141761,72,1,19,101,60858,322
116651,18,1,3,121,60858,1000000
58787,12,1,22,178,60859,1000000
66677,9,1,22,215,60860,19798
34431,21,1,18,128,60860,1000000
50055,35,1,14,274,60860,5850
60655,2,1,13,477,60861,1000000
114796,2,1,19,477,60861,1000000
38684,2,1,13,477,60862,1000000
71711,24,1,18,178,60863,1000000
132866,19,103,21,213,60863,582
126615,19,0,0,333,60863,145
176088,14,1,20,123,60864,1000000
173940,12,1,13,145,60865,1000000
137515,20,1,15,259,60866,1000000
198730,107,1,17,171,60866,71473
161324,8,1,19,259,60866,59369
37972,12,1,13,178,60867,1000000
209916,18,1,19,134,60868,1000000
46549,35,1,19,274,60868,2731
20405,3,1,14,417,60868,1000000
79881,18,1,8,439,60869,1000000
91566,383,40,24,101,60869,42
64516,9,1,13,134,60870,18
163236,14,1,13,379,60870,1000000
130659,18,1,37,376,60871,1000000
74306,3,1,13,173,60872,1000000
26727,9,1,19,134,60873,1000000
38433,35,1,19,21,60873,28287
91694,12,1,19,245,60873,1000000
137524,19,0,24,213,60874,197
25705,2,1,14,205,60874,226
118376,9,1,36,215,60874,1000000
9820,12,1,16,265,60875,1000000
71532,35,1,19,21,60875,25162
66223,19,0,29,213,60876,28
48242,1,1,10,125,60876,1000000
61472,18,1,18,134,60877,1000000
100850,35,1,8,21,60877,46967
164914,9,1,30,442,60877,1000000
73487,9,1,13,134,60878,1000000
168413,64,1,23,459,60879,1000000
39073,15,1,15,245,60880,1000000
138561,18,1,17,107,60881,1000000
17655,3,1,13,409,60882,1000000
52052,14,1,27,134,60882,1000000
6424,19,0,29,347,60883,457
106598,9,1,37,442,60883,1000000
137092,10,1,8,113,60883,33
24315,19,0,50,343,60884,80595
127110,128,1,22,243,60884,63
48552,2,1,36,212,60884,1000000
174926,9,1,18,258,60885,1000000
20309,1,2,8,125,60885,1000000
141479,19,109,29,213,60886,27
124871,24,1,19,178,60886,1000000
190501,14,1,14,463,60887,1000000
146727,112,0,24,213,60887,132
145836,29,1,22,213,60887,118
27973,12,1,12,245,60888,1000000
133652,12,1,15,328,60889,1000000
